LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content
1218,-,1782391102,2026.06.25,R66-M0-NC-C:J13-U01,2026-06-25-12.38.22.477450,R66-M0-NC-C:J13-U01,RAS,KERNEL,INFO,iar 00106210 dear 0244c1dc
1219,-,1782391110,2026.06.25,R67-M1-ND-C:J10-U11,2026-06-25-12.38.30.822366,R67-M1-ND-C:J10-U11,RAS,KERNEL,INFO,iar 00106228 dear 0244c21c
1220,-,1782391226,2026.06.25,R66-M1-N5-C:J14-U11,2026-06-25-12.40.26.216916,R66-M1-N5-C:J14-U11,RAS,KERNEL,INFO,iar 00106210 dear 0244c1dc
1221,-,1782391228,2026.06.25,R66-M0-N0-C:J07-U01,2026-06-25-12.40.28.546428,R66-M0-N0-C:J07-U01,RAS,KERNEL,INFO,iar 001061dc dear 0244c25c
1222,-,1782391242,2026.06.25,R66-M1-N9-C:J03-U11,2026-06-25-12.40.42.506384,R66-M1-N9-C:J03-U11,RAS,KERNEL,INFO,iar 001061dc dear 0244c22c
1223,-,1782391257,2026.06.25,R66-M1-N0-C:J17-U01,2026-06-25-12.40.57.365219,R66-M1-N0-C:J17-U01,RAS,KERNEL,INFO,iar 00106228 dear 0244c21c
1224,-,1782391281,2026.06.25,R66-M0-N4-C:J02-U01,2026-06-25-12.41.21.499292,R66-M0-N4-C:J02-U01,RAS,KERNEL,INFO,iar 001061dc dear 0244c28c
1225,-,1782391288,2026.06.25,R67-M0-N5-C:J04-U11,2026-06-25-12.41.28.102365,R67-M0-N5-C:J04-U11,RAS,KERNEL,INFO,iar 001061dc dear 0244c28c
1226,-,1782391300,2026.06.25,R66-M1-ND-C:J14-U11,2026-06-25-12.41.40.459450,R66-M1-ND-C:J14-U11,RAS,KERNEL,INFO,iar 00106210 dear 0244c23c
1227,-,1782391319,2026.06.25,R67-M1-N8-C:J16-U01,2026-06-25-12.41.59.757065,R67-M1-N8-C:J16-U01,RAS,KERNEL,INFO,iar 00106210 dear 0244c23c
1228,-,1782391343,2026.06.25,R66-M0-N4-C:J16-U01,2026-06-25-12.42.23.730609,R66-M0-N4-C:J16-U01,RAS,KERNEL,INFO,iar 00106210 dear 0244c26c
1229,-,1782391377,2026.06.25,R67-M0-N2-C:J07-U11,2026-06-25-12.42.57.474425,R67-M0-N2-C:J07-U11,RAS,KERNEL,INFO,iar 00106228 dear 0244c24c
1230,-,1782391461,2026.06.25,R67-M1-N8-C:J10-U11,2026-06-25-12.44.21.334400,R67-M1-N8-C:J10-U11,RAS,KERNEL,INFO,iar 00106228 dear 0244c27c
1231,-,1782391550,2026.06.25,R67-M1-N0-C:J09-U11,2026-06-25-12.45.50.070437,R67-M1-N0-C:J09-U11,RAS,KERNEL,INFO,iar 00106228 dear 0244c27c
1232,-,1782391603,2026.06.25,R67-M0-N1-C:J03-U11,2026-06-25-12.46.43.314849,R67-M0-N1-C:J03-U11,RAS,KERNEL,INFO,iar 00106228 dear 0244c27c
1233,-,1782391627,2026.06.25,R67-M1-NA-C:J13-U01,2026-06-25-12.47.07.046853,R67-M1-NA-C:J13-U01,RAS,KERNEL,INFO,iar 00106568 dear 02494bbc
1234,-,1782391678,2026.06.25,R67-M1-NF-C:J10-U01,2026-06-25-12.47.58.849541,R67-M1-NF-C:J10-U01,RAS,KERNEL,INFO,487476 floating point alignment exceptions
1235,-,1782391686,2026.06.25,R66-M1-NB-C:J17-U01,2026-06-25-12.48.06.745305,R66-M1-NB-C:J17-U01,RAS,KERNEL,INFO,487476 floating point alignment exceptions
1236,-,1782391696,2026.06.25,R67-M1-NA-C:J03-U11,2026-06-25-12.48.16.120675,R67-M1-NA-C:J03-U11,RAS,KERNEL,INFO,iar 00106580 dear 02494bcc
1237,-,1782391713,2026.06.25,R67-M0-N6-C:J04-U01,2026-06-25-12.48.33.023682,R67-M0-N6-C:J04-U01,RAS,KERNEL,INFO,iar 00106568 dear 02494bbc
1238,-,1782391728,2026.06.25,R67-M0-N1-C:J11-U01,2026-06-25-12.48.48.890429,R67-M0-N1-C:J11-U01,RAS,KERNEL,INFO,iar 00106580 dear 02494bcc
1239,-,1782391831,2026.06.25,R66-M0-NA-C:J03-U11,2026-06-25-12.50.31.359743,R66-M0-NA-C:J03-U11,RAS,KERNEL,INFO,iar 00106534 dear 02494c0c
1240,-,1782391845,2026.06.25,R66-M0-N7-C:J08-U01,2026-06-25-12.50.45.679445,R66-M0-N7-C:J08-U01,RAS,KERNEL,INFO,iar 00106534 dear 02494c0c
1241,-,1782391921,2026.06.25,R67-M0-N6-C:J03-U11,2026-06-25-12.52.01.114675,R67-M0-N6-C:J03-U11,RAS,KERNEL,INFO,iar 00106580 dear 02494bfc
1242,-,1782391922,2026.06.25,R66-M1-NA-C:J15-U11,2026-06-25-12.52.02.710032,R66-M1-NA-C:J15-U11,RAS,KERNEL,INFO,iar 00106568 dear 02494bec
1243,-,1782391977,2026.06.25,R66-M1-ND-C:J12-U11,2026-06-25-12.52.57.838913,R66-M1-ND-C:J12-U11,RAS,KERNEL,INFO,iar 00106568 dear 02494bec
1244,-,1782392152,2026.06.25,R67-M0-N4-C:J10-U01,2026-06-25-12.55.52.172337,R67-M0-N4-C:J10-U01,RAS,KERNEL,INFO,iar 00106534 dear 02494c3c
1245,-,1782392280,2026.06.25,R67-M0-N0-C:J08-U11,2026-06-25-12.58.00.975094,R67-M0-N0-C:J08-U11,RAS,KERNEL,INFO,iar 00106580 dear 02494bfc
1246,-,1782392282,2026.06.25,R67-M1-N8-C:J09-U11,2026-06-25-12.58.02.776459,R67-M1-N8-C:J09-U11,RAS,KERNEL,INFO,iar 00106534 dear 02494c3c
1247,-,1782392332,2026.06.25,R66-M1-NC-C:J04-U11,2026-06-25-12.58.52.255761,R66-M1-NC-C:J04-U11,RAS,KERNEL,INFO,iar 00106534 dear 02494c3c
1248,-,1782392333,2026.06.25,R67-M1-NA-C:J03-U11,2026-06-25-12.58.53.541058,R67-M1-NA-C:J03-U11,RAS,KERNEL,INFO,iar 00106580 dear 02494c2c
1249,-,1782392370,2026.06.25,R67-M0-N0-C:J03-U01,2026-06-25-12.59.30.182927,R67-M0-N0-C:J03-U01,RAS,KERNEL,INFO,iar 00106580 dear 02494c2c
1250,-,1782392474,2026.06.25,R61-M0-N8-C:J03-U01,2026-06-25-13.01.14.578719,R61-M0-N8-C:J03-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1251,-,1782392502,2026.06.25,R60-M0-NA-C:J13-U01,2026-06-25-13.01.42.167914,R60-M0-NA-C:J13-U01,RAS,KERNEL,INFO,iar 00106568 dear 045e140c
1252,-,1782392567,2026.06.25,R65-M1-N4-C:J10-U01,2026-06-25-13.02.47.347067,R65-M1-N4-C:J10-U01,RAS,KERNEL,INFO,iar 00106580 dear 045e141c
1253,-,1782392572,2026.06.25,R60-M0-N1-C:J04-U01,2026-06-25-13.02.52.587044,R60-M0-N1-C:J04-U01,RAS,KERNEL,INFO,iar 00106580 dear 045e141c
1254,-,1782392600,2026.06.25,R65-M0-N8-C:J15-U01,2026-06-25-13.03.20.447080,R65-M0-N8-C:J15-U01,RAS,KERNEL,INFO,iar 00106580 dear 045e141c
1255,-,1782392664,2026.06.25,R64-M1-N3-C:J05-U11,2026-06-25-13.04.24.484498,R64-M1-N3-C:J05-U11,RAS,KERNEL,INFO,iar 00106534 dear 045e145c
1256,-,1782392676,2026.06.25,R62-M0-N3-C:J14-U01,2026-06-25-13.04.36.243118,R62-M0-N3-C:J14-U01,RAS,KERNEL,INFO,iar 00106568 dear 045e147c
1257,-,1782392694,2026.06.25,R62-M0-N9-C:J12-U01,2026-06-25-13.04.54.836507,R62-M0-N9-C:J12-U01,RAS,KERNEL,INFO,iar 00106580 dear 045e148c
1258,-,1782392741,2026.06.25,R51-M1-NA-C:J17-U11,2026-06-25-13.05.41.424723,R51-M1-NA-C:J17-U11,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1259,-,1782392785,2026.06.25,R56-M0-N7-C:J02-U01,2026-06-25-13.06.25.660351,R56-M0-N7-C:J02-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1260,-,1782392794,2026.06.25,R42-M0-N0-C:J14-U01,2026-06-25-13.06.34.193411,R42-M0-N0-C:J14-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1261,-,1782392806,2026.06.25,R41-M1-NE-C:J13-U11,2026-06-25-13.06.46.195440,R41-M1-NE-C:J13-U11,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1262,-,1782392855,2026.06.25,R41-M0-N9-C:J16-U11,2026-06-25-13.07.35.671590,R41-M0-N9-C:J16-U11,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1263,-,1782392857,2026.06.25,R41-M0-N5-C:J06-U01,2026-06-25-13.07.37.689237,R41-M0-N5-C:J06-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1264,-,1782392897,2026.06.25,R54-M1-N2-C:J06-U01,2026-06-25-13.08.17.453125,R54-M1-N2-C:J06-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1265,-,1782392965,2026.06.25,R51-M1-NA-C:J05-U01,2026-06-25-13.09.25.414798,R51-M1-NA-C:J05-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1266,-,1782392979,2026.06.25,R02-M1-NE-C:J02-U11,2026-06-25-13.09.39.030610,R02-M1-NE-C:J02-U11,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1267,-,1782392991,2026.06.25,R12-M0-NB-C:J13-U01,2026-06-25-13.09.51.773207,R12-M0-NB-C:J13-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1268,-,1782393023,2026.06.25,R27-M1-N2-C:J10-U01,2026-06-25-13.10.23.643937,R27-M1-N2-C:J10-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1269,-,1782393040,2026.06.25,R06-M1-N0-C:J12-U01,2026-06-25-13.10.40.925994,R06-M1-N0-C:J12-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1270,-,1782393071,2026.06.25,R36-M1-N2-C:J08-U11,2026-06-25-13.11.11.206909,R36-M1-N2-C:J08-U11,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1271,-,1782393198,2026.06.25,R25-M1-N5-C:J16-U01,2026-06-25-13.13.18.471413,R25-M1-N5-C:J16-U01,RAS,KERNEL,INFO,2354412 floating point alignment exceptions
1272,-,1782393199,2026.06.25,R36-M1-NB-C:J09-U01,2026-06-25-13.13.19.620970,R36-M1-NB-C:J09-U01,RAS,KERNEL,INFO,62500 floating point alignment exceptions
1273,-,1782393205,2026.06.25,R24-M1-ND-C:J12-U11,2026-06-25-13.13.25.450418,R24-M1-ND-C:J12-U11,RAS,KERNEL,INFO,62500 floating point alignment exceptions
1274,-,1782393221,2026.06.25,R35-M1-NF-C:J13-U01,2026-06-25-13.13.41.407723,R35-M1-NF-C:J13-U01,RAS,KERNEL,INFO,62500 floating point alignment exceptions
1275,-,1782393269,2026.06.25,R62-M0-N1-C:J08-U11,2026-06-25-13.14.29.004666,R62-M0-N1-C:J08-U11,RAS,KERNEL,INFO,iar 00106570 dear 0245a10c
1276,-,1782393382,2026.06.25,R62-M0-N6-C:J03-U01,2026-06-25-13.16.22.738968,R62-M0-N6-C:J03-U01,RAS,KERNEL,INFO,iar 001061fc dear 02f6676c
1277,-,1782393395,2026.06.25,R62-M0-NB-C:J09-U11,2026-06-25-13.16.35.225230,R62-M0-NB-C:J09-U11,RAS,KERNEL,INFO,iar 00106588 dear 0245a17c
1278,-,1782393402,2026.06.25,R60-M1-N0-I:J18-U01,2026-06-25-13.16.42.215780,R60-M1-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g20/valone1/SPaSM-shock/SPaSM_mpi
1279,-,1782393449,2026.06.25,R27-M0-N0-I:J18-U11,2026-06-25-13.17.29.291865,R27-M0-N0-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/BGL-demo/SPaSM_mpi
1280,-,1782393460,2026.06.25,R31-M0-N8-I:J18-U01,2026-06-25-13.17.40.788870,R31-M0-N8-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.new_comp
1281,-,1782393495,2026.06.25,R17-M1-N0-I:J18-U01,2026-06-25-13.18.15.737945,R17-M1-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2
1282,-,1782393581,2026.06.25,R34-M1-N4-I:J18-U01,2026-06-25-13.19.41.848014,R34-M1-N4-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111
1283,-,1782393588,2026.06.25,R15-M0-NC-I:J18-U11,2026-06-25-13.19.48.834674,R15-M0-NC-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111
1284,-,1782393617,2026.06.25,R02-M1-NC-I:J18-U01,2026-06-25-13.20.17.065602,R02-M1-NC-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001b0"
1285,-,1782393643,2026.06.25,R63-M1-N4-I:J18-U01,2026-06-25-13.20.43.605393,R63-M1-N4-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001b0"
1286,-,1782393680,2026.06.25,R35-M0-NC-I:J18-U11,2026-06-25-13.21.20.106694,R35-M0-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001b0"
1287,-,1782393733,2026.06.25,R55-M1-N8-I:J18-U11,2026-06-25-13.22.13.838338,R55-M1-N8-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV
1288,-,1782393742,2026.06.25,R06-M1-N8-I:J18-U01,2026-06-25-13.22.22.914336,R06-M1-N8-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV
1289,-,1782393817,2026.06.25,R10-M1-N0-I:J18-U11,2026-06-25-13.23.37.562968,R10-M1-N0-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001b0"
1290,-,1782393843,2026.06.25,R16-M0-NC-I:J18-U01,2026-06-25-13.24.03.196041,R16-M0-NC-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001b2"
1291,-,1782393866,2026.06.25,R55-M0-NC-I:J18-U01,2026-06-25-13.24.26.383561,R55-M0-NC-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x0000044a"
1292,-,1782393954,2026.06.25,R36-M1-N4-I:J18-U11,2026-06-25-13.25.54.341819,R36-M1-N4-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x0000044d"
1293,-,1782393961,2026.06.25,R77-M0-N4-I:J18-U01,2026-06-25-13.26.01.206647,R77-M0-N4-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x00001a12"
1294,-,1782393998,2026.06.25,R76-M0-NC-I:J18-U11,2026-06-25-13.26.38.479776,R76-M0-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f8"
1295,-,1782394006,2026.06.25,R72-M1-NC-I:J18-U11,2026-06-25-13.26.46.119490,R72-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f5"
1296,-,1782394020,2026.06.25,R01-M1-NC-I:J18-U11,2026-06-25-13.27.00.275097,R01-M1-NC-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2"
1297,-,1782394048,2026.06.25,R14-M1-NC-I:J18-U01,2026-06-25-13.27.28.703281,R14-M1-NC-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2"
1298,-,1782394095,2026.06.25,R15-M0-N0-I:J18-U11,2026-06-25-13.28.15.904539,R15-M0-N0-I:J18-U11,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f5"
1299,-,1782394115,2026.06.25,R60-M0-N4-I:J18-U01,2026-06-25-13.28.35.513261,R60-M0-N4-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2"
1300,-,1782394130,2026.06.25,R21-M0-N8-I:J18-U01,2026-06-25-13.28.50.553349,R21-M0-N8-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2"
1301,-,1782394167,2026.06.25,R01-M1-NC-I:J18-U01,2026-06-25-13.29.27.670153,R01-M1-NC-I:J18-U01,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f5"
1302,-,1782394179,2026.06.25,R66-M0-N8-I:J18-U01,2026-06-25-13.29.39.328628,R66-M0-N8-I:J18-U01,RAS,KERNEL,INFO,ciod: pollControlDescriptors: Detected the debugger died.
1303,-,1782394271,2026.06.25,R77-M1-NC-I:J18-U01,2026-06-25-13.31.11.625969,R77-M1-NC-I:J18-U01,RAS,KERNEL,INFO,ciod: pollControlDescriptors: Detected the debugger died.
1304,-,1782394380,2026.06.25,R45-M0-N4-I:J18-U01,2026-06-25-13.33.00.407517,R45-M0-N4-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_static/SPaSM_mpi
1305,-,1782394410,2026.06.25,R07-M0-N0-I:J18-U11,2026-06-25-13.33.30.641003,R07-M0-N0-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_mini/MEAM/r13
1306,-,1782394424,2026.06.25,R02-M1-NE,2026-06-25-13.33.44.411612,R02-M1-NE,NULL,DISCOVERY,WARNING,Node card is not fully functional
1307,-,1782394443,2026.06.25,R37-M1-N4,2026-06-25-13.34.03.615519,R37-M1-N4,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card
1308,-,1782394539,2026.06.25,R05-M0-N2,2026-06-25-13.35.39.119781,R05-M0-N2,NULL,DISCOVERY,WARNING,Node card is not fully functional
1309,-,1782394564,2026.06.25,R23-M0-N7,2026-06-25-13.36.04.364825,R23-M0-N7,NULL,HARDWARE,SEVERE,NodeCard is not fully functional
1310,-,1782394599,2026.06.25,R00-M0-N2,2026-06-25-13.36.39.369082,R00-M0-N2,NULL,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK."
1311,-,1782394615,2026.06.25,UNKNOWN_LOCATION,2026-06-25-13.36.55.886589,UNKNOWN_LOCATION,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card
1312,-,1782394623,2026.06.25,UNKNOWN_LOCATION,2026-06-25-13.37.03.480101,UNKNOWN_LOCATION,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card
1313,-,1782394747,2026.06.25,NULL,2026-06-25-13.39.07.647351,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1314,-,1782394761,2026.06.25,NULL,2026-06-25-13.39.21.180908,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1315,-,1782394812,2026.06.25,NULL,2026-06-25-13.40.12.853266,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1316,-,1782394820,2026.06.25,NULL,2026-06-25-13.40.20.706309,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1317,-,1782394852,2026.06.25,NULL,2026-06-25-13.40.52.740282,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1318,-,1782394858,2026.06.25,NULL,2026-06-25-13.40.58.839503,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1319,-,1782394888,2026.06.25,NULL,2026-06-25-13.41.28.311893,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1320,-,1782394906,2026.06.25,NULL,2026-06-25-13.41.46.963308,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1321,-,1782394943,2026.06.25,NULL,2026-06-25-13.42.23.644333,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1322,-,1782394958,2026.06.25,R71-M0-NC,2026-06-25-13.42.38.618836,R71-M0-NC,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
1323,-,1782394975,2026.06.25,R06-M1-ND,2026-06-25-13.42.55.088868,R06-M1-ND,NULL,DISCOVERY,WARNING,Node card is not fully functional
1324,-,1782395038,2026.06.25,R76-M1-N4,2026-06-25-13.43.58.704758,R76-M1-N4,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
1325,-,1782395080,2026.06.25,R25-M1-N2,2026-06-25-13.44.40.140454,R25-M1-N2,NULL,HARDWARE,WARNING,"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310"
1326,-,1782395199,2026.06.25,R40-M1-N5,2026-06-25-13.46.39.328399,R40-M1-N5,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card
1327,-,1782395221,2026.06.25,R70-M0-N0,2026-06-25-13.47.01.123586,R70-M0-N0,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card
1328,-,1782395235,2026.06.25,R51-M1-ND,2026-06-25-13.47.15.250161,R51-M1-ND,NULL,DISCOVERY,WARNING,Node card is not fully functional
1329,-,1782395242,2026.06.25,R44-M0-N3,2026-06-25-13.47.22.320214,R44-M0-N3,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card
1330,-,1782395257,2026.06.25,R74-M0-N1,2026-06-25-13.47.37.122629,R74-M0-N1,NULL,DISCOVERY,WARNING,Node card is not fully functional
1331,-,1782395360,2026.06.25,R26-M0-N7,2026-06-25-13.49.20.191936,R26-M0-N7,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
1332,-,1782395451,2026.06.25,R11-M1-N7,2026-06-25-13.50.51.391439,R11-M1-N7,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
1333,-,1782395491,2026.06.25,R76-M1-N8,2026-06-25-13.51.31.727120,R76-M1-N8,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
1334,-,1782395608,2026.06.25,NULL,2026-06-25-13.53.28.148225,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1335,-,1782395611,2026.06.25,NULL,2026-06-25-13.53.31.535638,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1336,-,1782395640,2026.06.25,NULL,2026-06-25-13.54.00.407333,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1337,-,1782395677,2026.06.25,NULL,2026-06-25-13.54.37.438555,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
1338,-,1782395751,2026.06.25,NULL,2026-06-25-13.55.51.625397,NULL,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
